VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative,FullyVaccinated,thirddosedaily,thirddosecumulative,firstboosterdailydose,additionaldosecumulative,fourthdailydose,secondadditionaldosecumulative,fullyvaccinatedcumulative
9/17/2021 11:00,Baltimore,584,509355,868,474917,19,37133,887,,0,255,7947,1,11,512050
9/17/2021 11:00,Baltimore City,592,316687,798,284940,34,21354,832,,0,106,3495,,7,306294
9/17/2021 11:00,Calvert,91,54433,114,50498,5,3895,119,,0,171,1408,,0,54393
9/17/2021 11:00,Caroline,25,14306,46,13202,3,2926,49,,0,3,161,,0,16128
9/17/2021 11:00,Carroll,75,99328,164,93821,15,9945,179,,0,23,1368,2,5,103766
9/17/2021 11:00,Cecil,79,46783,76,42953,2,3776,78,,0,26,386,,2,46729
9/17/2021 11:00,Charles,145,93188,208,85529,14,5420,222,,0,25,901,,2,90949
9/17/2021 11:00,Dorchester,20,15187,35,13883,4,2229,39,,0,5,209,,2,16112
9/17/2021 11:00,Frederick,159,165339,273,155741,19,17400,292,,0,82,2401,1,5,173141
9/17/2021 11:00,Garrett,32,11995,42,10977,7,965,49,,0,13,212,,0,11942
9/17/2021 11:00,Harford,183,146592,233,136984,18,13416,251,,0,49,1703,,3,150400
9/17/2021 11:00,Howard,156,234793,231,223140,8,14461,239,,0,119,3797,,9,237601
9/17/2021 11:00,Kent,8,11042,14,10350,,982,14,,0,4,187,,0,11332
9/17/2021 11:00,Montgomery,653,761877,865,714939,40,49038,905,,0,590,16814,4,41,763977
9/17/2021 11:00,Prince Georges,1062,552245,1167,500448,31,32973,1198,,0,176,5051,1,12,533421
9/17/2021 11:00,Queen Annes,26,28921,49,27085,5,2700,54,,0,13,396,,1,29785
9/17/2021 11:00,Somerset,17,10322,19,9243,5,1153,24,,0,4,147,,0,10396
9/17/2021 11:00,St. Marys,114,58902,142,54658,16,3569,158,,0,95,1179,,1,58227
9/17/2021 11:00,Talbot,36,22579,41,21096,4,2973,45,,0,7,489,1,2,24069
9/17/2021 11:00,Unknown,766,356461,571,293193,45,33024,616,,0,74,2693,,5,326217
9/17/2021 11:00,Washington,91,67065,147,61396,19,11227,166,,0,37,1139,,1,72623
9/17/2021 11:00,Wicomico,60,48332,72,44222,10,4290,82,,0,12,597,,1,48512
9/17/2021 11:00,Worcester,36,32068,51,29630,8,2737,59,,0,10,405,,0,32367
9/18/2021 11:00,Allegany,34,29868,22,27463,4,3272,26,,0,1,355,,0,30735
9/18/2021 11:00,Anne Arundel,288,353327,402,329934,9,25082,411,,0,107,5802,2,16,355016
9/18/2021 11:00,Baltimore,400,509755,500,475417,21,37154,521,,0,155,8102,,11,512571
9/18/2021 11:00,Baltimore City,366,317053,685,285625,12,21366,697,,0,50,3545,,7,306991
9/18/2021 11:00,Calvert,24,54457,56,50554,9,3904,65,,0,10,1418,,0,54458
9/18/2021 11:00,Caroline,11,14317,20,13222,1,2927,21,,0,3,164,,0,16149
9/18/2021 11:00,Carroll,77,99405,104,93925,2,9947,106,,0,11,1379,,5,103872
9/18/2021 11:00,Cecil,28,46811,47,43000,2,3778,49,,0,1,387,,2,46778
9/18/2021 11:00,Charles,114,93302,158,85687,8,5428,166,,0,4,905,,2,91115
9/18/2021 11:00,Dorchester,6,15193,15,13898,,2229,15,,0,2,211,,2,16127
9/18/2021 11:00,Frederick,116,165455,195,155936,9,17409,204,,0,35,2436,,5,173345
9/18/2021 11:00,Garrett,11,12006,11,10988,1,966,12,,0,1,213,,0,11954
9/18/2021 11:00,Harford,80,146672,142,137126,13,13429,155,,0,28,1731,,3,150555
9/18/2021 11:00,Howard,129,234922,169,223309,5,14466,174,,0,93,3890,1,10,237775
9/18/2021 11:00,Kent,3,11045,7,10357,,982,7,,0,,187,,0,11339
9/18/2021 11:00,Montgomery,476,762353,608,715547,9,49047,617,,0,357,17171,2,43,764594
9/18/2021 11:00,Prince Georges,853,553098,998,501446,14,32987,1012,,0,89,5140,1,13,534433
9/18/2021 11:00,Queen Annes,22,28943,29,27114,3,2703,32,,0,1,397,,1,29817
9/18/2021 11:00,Somerset,7,10329,7,9250,,1153,7,,0,,147,,0,10403
9/18/2021 11:00,St. Marys,53,58955,53,54711,3,3572,56,,0,14,1193,,1,58283
9/18/2021 11:00,Talbot,11,22590,14,21110,,2973,14,,0,8,497,,2,24083
9/18/2021 11:00,Unknown,629,357090,395,293588,67,33091,462,,0,41,2734,1,6,326679
9/18/2021 11:00,Washington,57,67122,105,61501,2,11229,107,,0,12,1151,,1,72730
9/18/2021 11:00,Wicomico,42,48374,49,44271,2,4292,51,,0,6,603,,1,48563
9/18/2021 11:00,Worcester,28,32096,36,29666,1,2738,37,,0,10,415,,0,32404
9/19/2021 11:00,Allegany,4,29872,16,27479,2,3274,18,,0,1,356,,0,30753
9/19/2021 11:00,Anne Arundel,180,353507,254,330188,3,25085,257,,0,83,5885,,16,355273
9/19/2021 11:00,Baltimore,285,510040,460,475877,5,37159,465,,0,148,8250,,11,513036
9/19/2021 11:00,Baltimore City,226,317279,301,285926,3,21369,304,,0,65,3610,,7,307295
9/19/2021 11:00,Calvert,22,54479,39,50593,1,3905,40,,0,11,1429,,0,54498
9/19/2021 11:00,Caroline,10,14327,10,13232,,2927,10,,0,1,165,,0,16159
9/19/2021 11:00,Carroll,39,99444,72,93997,,9947,72,,0,8,1387,1,6,103944
9/19/2021 11:00,Cecil,28,46839,44,43044,2,3780,46,,0,1,388,,2,46824
9/19/2021 11:00,Charles,64,93366,108,85795,1,5429,109,,0,10,915,,2,91224
9/19/2021 11:00,Dorchester,7,15200,13,13911,,2229,13,,0,3,214,,2,16140
9/19/2021 11:00,Frederick,65,165520,92,156028,6,17415,98,,0,22,2458,1,6,173443
9/19/2021 11:00,Garrett,9,12015,17,11005,1,967,18,,0,,213,,0,11972
9/19/2021 11:00,Harford,84,146756,130,137256,8,13437,138,,0,21,1752,,3,150693
9/19/2021 11:00,Howard,96,235018,120,223429,2,14468,122,,0,41,3931,,10,237897
9/19/2021 11:00,Kent,2,11047,4,10361,,982,4,,0,,187,,0,11343
9/19/2021 11:00,Montgomery,321,762674,422,715969,33,49080,455,,0,234,17405,2,45,765049
9/19/2021 11:00,Prince Georges,534,553632,554,502000,6,32993,560,,0,63,5203,,13,534993
9/19/2021 11:00,Queen Annes,15,28958,16,27130,,2703,16,,0,5,402,,1,29833
9/19/2021 11:00,Somerset,8,10337,11,9261,,1153,11,,0,2,149,,0,10414
9/19/2021 11:00,St. Marys,27,58982,24,54735,3,3575,27,,0,1,1194,,1,58310
9/19/2021 11:00,Talbot,12,22602,14,21124,,2973,14,,0,9,506,,2,24097
9/19/2021 11:00,Unknown,632,357722,451,294039,9,33100,460,,0,31,2765,2,8,327139
9/19/2021 11:00,Washington,33,67155,42,61543,,11229,42,,0,5,1156,,1,72772
9/19/2021 11:00,Wicomico,30,48404,48,44319,,4292,48,,0,4,607,,1,48611
9/19/2021 11:00,Worcester,19,32115,34,29700,,2738,34,,0,4,419,,0,32438
9/20/2021 11:00,Allegany,43,29915,52,27531,,3274,52,,0,8,364,,0,30805
9/20/2021 11:00,Anne Arundel,276,353783,417,330605,10,25095,427,,0,221,6106,,16,355700
9/20/2021 11:00,Baltimore,397,510437,545,476422,24,37183,569,,0,214,8464,,11,513605
9/20/2021 11:00,Baltimore City,353,317632,622,286548,26,21395,648,,0,87,3697,,7,307943
9/20/2021 11:00,Calvert,75,54554,66,50659,7,3912,73,,0,137,1566,,0,54571
9/20/2021 11:00,Caroline,14,14341,19,13251,,2927,19,,0,1,166,,0,16178
9/20/2021 11:00,Carroll,54,99498,84,94081,13,9960,97,,0,33,1420,,6,104041
9/20/2021 11:00,Cecil,54,46893,80,43124,19,3799,99,,0,11,399,,2,46923
9/20/2021 11:00,Charles,149,93515,161,85956,5,5434,166,,0,23,938,,2,91390
9/20/2021 11:00,Dorchester,14,15214,8,13919,1,2230,9,,0,1,215,,2,16149
9/20/2021 11:00,Frederick,130,165650,251,156279,24,17439,275,,0,62,2520,,6,173718
9/20/2021 11:00,Garrett,4,12019,18,11023,,967,18,,0,2,215,,0,11990
9/20/2021 11:00,Harford,112,146868,150,137406,18,13455,168,,0,29,1781,,3,150861
9/20/2021 11:00,Howard,122,235140,158,223587,14,14482,172,,0,110,4041,,10,238069
9/20/2021 11:00,Kent,9,11056,19,10380,,982,19,,0,10,197,,0,11362
9/20/2021 11:00,Montgomery,545,763219,607,716576,21,49101,628,,0,618,18023,3,48,765677
9/20/2021 11:00,Prince Georges,847,554479,1057,503057,22,33015,1079,,0,190,5393,,13,536072
9/20/2021 11:00,Queen Annes,23,28981,33,27163,2,2705,35,,0,10,412,,1,29868
9/20/2021 11:00,Somerset,8,10345,6,9267,,1153,6,,0,1,150,,0,10420
9/20/2021 11:00,St. Marys,73,59055,85,54820,5,3580,90,,0,18,1212,,1,58400
9/20/2021 11:00,Talbot,10,22612,19,21143,2,2975,21,,0,12,518,,2,24118
9/20/2021 11:00,Unknown,348,358070,256,294295,197,33297,453,,0,93,2858,,8,327592
9/20/2021 11:00,Washington,91,67246,135,61678,19,11248,154,,0,71,1227,,1,72926
9/20/2021 11:00,Wicomico,53,48457,106,44425,5,4297,111,,0,14,621,,1,48722
9/20/2021 11:00,Worcester,25,32140,43,29743,7,2745,50,,0,10,429,,0,32488
9/21/2021 11:00,Allegany,35,29950,44,27575,3,3277,47,,0,20,384,,0,30852
9/21/2021 11:00,Anne Arundel,347,354130,489,331094,25,25120,514,,0,197,6303,3,19,356214
9/21/2021 11:00,Baltimore,438,510875,652,477074,37,37220,689,,0,249,8713,,11,514294
9/21/2021 11:00,Baltimore City,463,318095,687,287235,26,21421,713,,0,113,3810,2,9,308656
9/21/2021 11:00,Calvert,83,54637,70,50729,8,3920,78,,0,117,1683,,0,54649
9/21/2021 11:00,Caroline,12,14353,24,13275,,2927,24,,0,,166,,0,16202
9/21/2021 11:00,Carroll,71,99569,99,94180,11,9971,110,,0,42,1462,,6,104151
9/21/2021 11:00,Cecil,52,46945,65,43189,4,3803,69,,0,14,413,,2,46992
9/21/2021 11:00,Charles,97,93612,175,86131,12,5446,187,,0,28,966,,2,91577
9/21/2021 11:00,Dorchester,28,15242,51,13970,,2230,51,,0,9,224,,2,16200
9/21/2021 11:00,Frederick,143,165793,183,156462,8,17447,191,,0,46,2566,1,7,173909
9/21/2021 11:00,Garrett,19,12038,24,11047,3,970,27,,0,13,228,,0,12017
9/21/2021 11:00,Harford,111,146979,170,137576,12,13467,182,,0,55,1836,,3,151043
9/21/2021 11:00,Howard,122,235262,153,223740,14,14496,167,,0,127,4168,2,12,238236
9/21/2021 11:00,Kent,5,11061,6,10386,,982,6,,0,5,202,,0,11368
9/21/2021 11:00,Montgomery,505,763724,578,717154,45,49146,623,,0,547,18570,5,53,766300
9/21/2021 11:00,Prince Georges,970,555449,1185,504242,31,33046,1216,,0,232,5625,1,14,537288
9/21/2021 11:00,Queen Annes,30,29011,36,27199,3,2708,39,,0,18,430,,1,29907
9/21/2021 11:00,Somerset,83,10428,37,9304,2,1155,39,,0,2,152,,0,10459
9/21/2021 11:00,St. Marys,50,59105,90,54910,5,3585,95,,0,26,1238,,1,58495
9/21/2021 11:00,Talbot,17,22629,24,21167,,2975,24,,0,17,535,1,3,24142
9/21/2021 11:00,Unknown,313,358383,263,294558,85,33382,348,,0,76,2934,,8,327940
9/21/2021 11:00,Washington,79,67325,123,61801,21,11269,144,,0,52,1279,,1,73070
9/21/2021 11:00,Wicomico,47,48504,100,44525,2,4299,102,,0,17,638,,1,48824
9/21/2021 11:00,Worcester,26,32166,44,29787,2,2747,46,,0,12,441,,0,32534
9/22/2021 11:00,Allegany,109,30059,97,27672,23,3300,120,,0,43,427,,0,30972
9/22/2021 11:00,Anne Arundel,297,354427,382,331476,35,25155,417,,0,175,6478,1,20,356631
9/22/2021 11:00,Baltimore,435,511310,670,477744,15,37235,685,,0,289,9002,,11,514979
9/22/2021 11:00,Baltimore City,430,318525,510,287745,36,21457,546,,0,95,3905,3,12,309202
9/22/2021 11:00,Calvert,63,54700,67,50796,4,3924,71,,0,94,1777,,0,54720
9/22/2021 11:00,Caroline,22,14375,40,13315,12,2939,52,,0,3,169,,0,16254
9/22/2021 11:00,Carroll,71,99640,108,94288,8,9979,116,,0,20,1482,,6,104267
9/22/2021 11:00,Cecil,46,46991,68,43257,2,3805,70,,0,16,429,,2,47062
9/22/2021 11:00,Charles,118,93730,147,86278,3,5449,150,,0,17,983,,2,91727
9/22/2021 11:00,Dorchester,11,15253,34,14004,2,2232,36,,0,3,227,,2,16236
9/22/2021 11:00,Frederick,129,165922,189,156651,14,17461,203,,0,74,2640,1,8,174112
9/22/2021 11:00,Garrett,20,12058,18,11065,1,971,19,,0,1,229,,0,12036
9/22/2021 11:00,Harford,111,147090,140,137716,19,13486,159,,0,35,1871,,3,151202
9/22/2021 11:00,Howard,118,235380,174,223914,13,14509,187,,0,130,4298,,12,238423
9/22/2021 11:00,Kent,4,11065,15,10401,1,983,16,,0,5,207,,0,11384
9/22/2021 11:00,Montgomery,581,764305,529,717683,14,49160,543,,0,452,19022,1,54,766843
9/22/2021 11:00,Prince Georges,839,556288,1058,505300,17,33063,1075,,0,191,5816,,14,538363
9/22/2021 11:00,Queen Annes,33,29044,46,27245,4,2712,50,,0,18,448,,1,29957
9/22/2021 11:00,Somerset,5,10433,22,9326,,1155,22,,0,,152,,0,10481
9/22/2021 11:00,St. Marys,74,59179,91,55001,7,3592,98,,0,82,1320,,1,58593
9/22/2021 11:00,Talbot,12,22641,35,21202,3,2978,38,,0,13,548,,3,24180
9/22/2021 11:00,Unknown,613,358996,416,294974,208,33590,624,,0,69,3003,,8,328564
9/22/2021 11:00,Washington,107,67432,127,61928,15,11284,142,,0,78,1357,1,2,73212
9/22/2021 11:00,Wicomico,46,48550,78,44603,9,4308,87,,0,7,645,,1,48911
9/22/2021 11:00,Worcester,32,32198,48,29835,4,2751,52,,0,20,461,,0,32586
9/23/2021 11:00,Allegany,31,30090,35,27707,1,3301,36,,0,6,433,,0,31008
9/23/2021 11:00,Anne Arundel,287,354714,430,331906,30,25185,460,,0,243,6721,,20,357091
9/23/2021 11:00,Baltimore,447,511757,632,478376,29,37264,661,,0,278,9280,,11,515640
9/23/2021 11:00,Baltimore City,496,319021,554,288299,29,21486,583,,0,143,4048,,12,309785
9/23/2021 11:00,Calvert,87,54787,72,50868,1,3925,73,,0,143,1920,,0,54793
9/23/2021 11:00,Caroline,19,14394,28,13343,3,2942,31,,0,7,176,,0,16285
9/23/2021 11:00,Carroll,73,99713,105,94393,7,9986,112,,0,62,1544,,6,104379
9/23/2021 11:00,Cecil,24,47015,38,43295,5,3810,43,,0,8,437,,2,47105
9/23/2021 11:00,Charles,132,93862,162,86440,3,5452,165,,0,19,1002,,2,91892
9/23/2021 11:00,Dorchester,16,15269,32,14036,,2232,32,,0,9,236,,2,16268
9/23/2021 11:00,Frederick,118,166040,134,156785,26,17487,160,,0,97,2737,,8,174272
9/23/2021 11:00,Garrett,17,12075,18,11083,,971,18,,0,2,231,,0,12054
9/23/2021 11:00,Harford,100,147190,191,137907,11,13497,202,,0,57,1928,,3,151404
9/23/2021 11:00,Howard,106,235486,139,224053,3,14512,142,,0,162,4460,,12,238565
9/23/2021 11:00,Kent,14,11079,12,10413,2,985,14,,0,13,220,,0,11398
9/23/2021 11:00,Montgomery,522,764827,555,718238,32,49192,587,,0,683,19705,1,55,767430
9/23/2021 11:00,Prince Georges,854,557142,986,506286,24,33087,1010,,0,239,6055,2,16,539373
9/23/2021 11:00,Queen Annes,30,29074,41,27286,6,2718,47,,0,11,459,,1,30004
9/23/2021 11:00,Somerset,7,10440,9,9335,1,1156,10,,0,3,155,,0,10491
9/23/2021 11:00,St. Marys,90,59269,106,55107,4,3596,110,,0,31,1351,,1,58703
9/23/2021 11:00,Talbot,15,22656,22,21224,1,2979,23,,0,6,554,,3,24203
9/23/2021 11:00,Unknown,644,359640,442,295416,274,33864,716,,0,73,3076,,8,329280
9/23/2021 11:00,Washington,88,67520,96,62024,10,11294,106,,0,63,1420,,2,73318
9/23/2021 11:00,Wicomico,41,48591,64,44667,2,4310,66,,0,8,653,,1,48977
9/23/2021 11:00,Worcester,37,32235,67,29902,3,2754,70,,0,31,492,,0,32656
9/24/2021 11:00,Allegany,62,30152,85,27792,3,3304,88,,0,102,535,,0,31096
9/24/2021 11:00,Anne Arundel,342,355056,504,332410,16,25201,520,,0,548,7269,,20,357611
9/24/2021 11:00,Baltimore,536,512293,647,479023,27,37291,674,,0,712,9992,,11,516314
9/24/2021 11:00,Baltimore City,531,319552,713,289012,67,21553,780,,0,241,4289,1,13,310565
9/24/2021 11:00,Calvert,76,54863,95,50963,5,3930,100,,0,195,2115,,0,54893
9/24/2021 11:00,Caroline,28,14422,32,13375,5,2947,37,,0,2,178,,0,16322
9/24/2021 11:00,Carroll,104,99817,148,94541,13,9999,161,,0,95,1639,,6,104540
9/24/2021 11:00,Cecil,88,47103,69,43364,7,3817,76,,0,25,462,,2,47181
9/24/2021 11:00,Charles,156,94018,171,86611,2,5454,173,,0,59,1061,,2,92065
9/24/2021 11:00,Dorchester,16,15285,27,14063,,2232,27,,0,3,239,,2,16295
9/24/2021 11:00,Frederick,139,166179,166,156951,16,17503,182,,0,194,2931,2,10,174454
9/24/2021 11:00,Garrett,28,12103,38,11121,5,976,43,,0,15,246,,0,12097
9/24/2021 11:00,Harford,131,147321,202,138109,17,13514,219,,0,141,2069,2,5,151623
9/24/2021 11:00,Howard,146,235632,155,224208,11,14523,166,,0,345,4805,1,13,238731
9/24/2021 11:00,Kent,5,11084,11,10424,,985,11,,0,7,227,,0,11409
9/24/2021 11:00,Montgomery,602,765429,666,718904,15,49207,681,,0,1173,20878,1,56,768111
9/24/2021 11:00,Prince Georges,961,558103,1178,507464,26,33113,1204,,0,414,6469,,16,540577
9/24/2021 11:00,Queen Annes,32,29106,37,27323,,2718,37,,0,21,480,,1,30041
9/24/2021 11:00,Somerset,10,10450,16,9351,1,1157,17,,0,7,162,1,1,10508
9/24/2021 11:00,St. Marys,121,59390,103,55210,1,3597,104,,0,349,1700,,1,58807
9/24/2021 11:00,Talbot,23,22679,35,21259,2,2981,37,,0,31,585,,3,24240
9/24/2021 11:00,Unknown,818,360458,619,296035,172,34036,791,,0,165,3241,,8,330071
9/24/2021 11:00,Washington,94,67614,117,62141,14,11308,131,,0,186,1606,,2,73449
9/24/2021 11:00,Wicomico,78,48669,94,44761,9,4319,103,,0,51,704,,1,49080
9/24/2021 11:00,Worcester,33,32268,31,29933,2,2756,33,,0,54,546,,0,32689
9/25/2021 11:00,Allegany,32,30184,22,27814,1,3305,23,,0,23,558,,0,31119
9/25/2021 11:00,Anne Arundel,224,355280,310,332720,7,25208,317,,0,543,7812,,20,357928
9/25/2021 11:00,Baltimore,329,512622,388,479411,13,37304,401,,0,885,10877,,11,516715
9/25/2021 11:00,Baltimore City,294,319846,307,289319,6,21559,313,,0,277,4566,1,14,310878
9/25/2021 11:00,Calvert,34,54897,49,51012,,3930,49,,0,33,2148,,0,54942
9/25/2021 11:00,Caroline,8,14430,7,13382,1,2948,8,,0,1,179,,0,16330
9/25/2021 11:00,Carroll,47,99864,100,94641,3,10002,103,,0,103,1742,,6,104643
9/25/2021 11:00,Cecil,34,47137,55,43419,1,3818,56,,0,11,473,,2,47237
9/25/2021 11:00,Charles,65,94083,110,86721,2,5456,112,,0,31,1092,,2,92177
9/25/2021 11:00,Dorchester,10,15295,19,14082,,2232,19,,0,6,245,,2,16314
9/25/2021 11:00,Frederick,94,166273,163,157114,4,17507,167,,0,231,3162,,10,174621
9/25/2021 11:00,Garrett,13,12116,12,11133,,976,12,,0,2,248,,0,12109
9/25/2021 11:00,Harford,77,147398,149,138258,3,13517,152,,0,154,2223,,5,151775
9/25/2021 11:00,Howard,108,235740,158,224366,1,14524,159,,0,417,5222,,13,238890
9/25/2021 11:00,Kent,3,11087,9,10433,,985,9,,0,2,229,,0,11418
9/25/2021 11:00,Montgomery,479,765908,568,719472,9,49216,577,,0,1290,22168,1,57,768688
9/25/2021 11:00,Prince Georges,717,558820,760,508224,14,33127,774,,0,438,6907,,16,541351
9/25/2021 11:00,Queen Annes,17,29123,23,27346,,2718,23,,0,38,518,,1,30064
9/25/2021 11:00,Somerset,8,10458,4,9355,,1157,4,,0,4,166,,1,10512
9/25/2021 11:00,St. Marys,49,59439,46,55256,,3597,46,,0,433,2133,,1,58853
9/25/2021 11:00,Talbot,19,22698,8,21267,,2981,8,,0,35,620,,3,24248
9/25/2021 11:00,Unknown,757,361215,425,296460,319,34355,744,,0,162,3403,,8,330815
9/25/2021 11:00,Washington,61,67675,64,62205,2,11310,66,,0,37,1643,,2,73515
9/25/2021 11:00,Wicomico,44,48713,43,44804,1,4320,44,,0,35,739,,1,49124
9/25/2021 11:00,Worcester,36,32304,32,29965,1,2757,33,,0,43,589,,0,32722
9/26/2021 11:00,Allegany,7,30191,14,27828,2,3307,16,,0,12,570,,0,31135
9/26/2021 11:00,Anne Arundel,143,355423,204,332924,1,25209,205,,0,354,8166,,20,358133
9/26/2021 11:00,Baltimore,200,512822,333,479744,1,37305,334,,0,702,11579,,11,517049
9/26/2021 11:00,Baltimore City,182,320028,206,289525,10,21569,216,,0,183,4749,,14,311094
9/26/2021 11:00,Calvert,21,54918,38,51050,,3930,38,,0,19,2167,,0,54980
9/26/2021 11:00,Caroline,6,14436,3,13385,,2948,3,,0,,179,,0,16333
9/26/2021 11:00,Carroll,34,99898,54,94695,,10002,54,,0,67,1809,,6,104697
9/26/2021 11:00,Cecil,23,47160,23,43442,1,3819,24,,0,2,475,,2,47261
9/26/2021 11:00,Charles,61,94144,91,86812,,5456,91,,0,18,1110,,2,92268
9/26/2021 11:00,Dorchester,5,15300,13,14095,,2232,13,,0,5,250,,2,16327
9/26/2021 11:00,Frederick,42,166315,67,157181,2,17509,69,,0,92,3254,,10,174690
9/26/2021 11:00,Garrett,3,12119,9,11142,,976,9,,0,,248,,0,12118
9/26/2021 11:00,Harford,65,147463,122,138380,12,13529,134,,0,77,2300,,5,151909
9/26/2021 11:00,Howard,73,235813,101,224467,,14524,101,,0,283,5505,1,14,238991
9/26/2021 11:00,Kent,1,11088,1,10434,,985,1,,0,5,234,,0,11419
9/26/2021 11:00,Montgomery,319,766227,343,719815,32,49248,375,,0,956,23124,2,59,769063
9/26/2021 11:00,Prince Georges,467,559287,628,508852,28,33155,656,,0,294,7201,,16,542007
9/26/2021 11:00,Queen Annes,12,29135,13,27359,1,2719,14,,0,18,536,,1,30078
9/26/2021 11:00,Somerset,4,10462,11,9366,,1157,11,,0,2,168,,1,10523
9/26/2021 11:00,St. Marys,24,59463,29,55285,,3597,29,,0,16,2149,,1,58882
9/26/2021 11:00,Talbot,6,22704,5,21272,,2981,5,,0,16,636,,3,24253
9/26/2021 11:00,Unknown,508,361723,418,296878,371,34726,789,,0,95,3498,1,9,331604
9/26/2021 11:00,Washington,18,67693,40,62245,,11310,40,,0,29,1672,,2,73555
9/26/2021 11:00,Wicomico,19,48732,29,44833,1,4321,30,,0,24,763,,1,49154
9/26/2021 11:00,Worcester,16,32320,8,29973,,2757,8,,0,20,609,,0,32730
9/27/2021 11:00,Allegany,27,30218,40,27868,2,3309,42,,0,48,618,,0,31177
9/27/2021 11:00,Anne Arundel,360,355783,248,333172,28,25237,276,,0,1232,9398,1,21,358409
9/27/2021 11:00,Baltimore,446,513268,374,480118,33,37338,407,,0,1501,13080,1,12,517456
9/27/2021 11:00,Baltimore City,457,320485,330,289855,38,21607,368,,0,469,5218,3,17,311462
9/27/2021 11:00,Calvert,60,54978,43,51093,1,3931,44,,0,135,2302,,0,55024
9/27/2021 11:00,Caroline,6,14442,11,13396,2,2950,13,,0,,179,,0,16346
9/27/2021 11:00,Carroll,82,99980,73,94768,5,10007,78,,0,169,1978,,6,104775
9/27/2021 11:00,Cecil,40,47200,39,43481,2,3821,41,,0,33,508,,2,47302
9/27/2021 11:00,Charles,127,94271,72,86884,11,5467,83,,0,52,1162,,2,92351
9/27/2021 11:00,Dorchester,4,15304,9,14104,1,2233,10,,0,7,257,,2,16337
9/27/2021 11:00,Frederick,128,166443,89,157270,22,17531,111,,0,411,3665,,10,174801
9/27/2021 11:00,Garrett,16,12135,16,11158,,976,16,,0,8,256,,0,12134
9/27/2021 11:00,Harford,130,147593,105,138485,11,13540,116,,0,304,2604,,5,152025
9/27/2021 11:00,Howard,145,235958,111,224578,10,14534,121,,0,760,6265,1,15,239112
9/27/2021 11:00,Kent,6,11094,8,10442,,985,8,,0,6,240,,0,11427
9/27/2021 11:00,Montgomery,600,766827,358,720173,21,49269,379,,0,2191,25315,2,61,769442
9/27/2021 11:00,Prince Georges,945,560232,577,509429,38,33193,615,,0,866,8067,,16,542622
9/27/2021 11:00,Queen Annes,24,29159,20,27379,,2719,20,,0,45,581,,1,30098
9/27/2021 11:00,Somerset,8,10470,6,9372,2,1159,8,,0,6,174,,1,10531
9/27/2021 11:00,St. Marys,78,59541,44,55329,1,3598,45,,0,383,2532,,1,58927
9/27/2021 11:00,Talbot,21,22725,6,21278,,2981,6,,0,39,675,,3,24259
9/27/2021 11:00,Unknown,541,362264,157,297035,293,35019,450,,0,287,3785,1,10,332054
9/27/2021 11:00,Washington,78,67771,69,62314,13,11323,82,,0,261,1933,1,3,73637
9/27/2021 11:00,Wicomico,53,48785,59,44892,7,4328,66,,0,86,849,,1,49220
9/27/2021 11:00,Worcester,39,32359,24,29997,3,2760,27,,0,79,688,,0,32757
9/28/2021 11:00,Allegany,37,30255,47,27915,,3309,47,,0,52,670,,0,31224
9/28/2021 11:00,Anne Arundel,311,356094,379,333551,19,25256,398,,0,1212,10610,1,22,358807
9/28/2021 11:00,Baltimore,464,513732,577,480695,19,37357,596,,0,1991,15071,,12,518052
9/28/2021 11:00,Baltimore City,459,320944,574,290429,17,21624,591,,0,746,5964,,17,312053
9/28/2021 11:00,Calvert,68,55046,69,51162,3,3934,72,,0,341,2643,,0,55096
9/28/2021 11:00,Caroline,7,14449,26,13422,1,2951,27,,0,5,184,,0,16373
9/28/2021 11:00,Carroll,62,100042,86,94854,12,10019,98,,0,190,2168,,6,104873
9/28/2021 11:00,Cecil,51,47251,61,43542,28,3849,89,,0,51,559,,2,47391
9/28/2021 11:00,Charles,120,94391,158,87042,6,5473,164,,0,84,1246,,2,92515
9/28/2021 11:00,Dorchester,18,15322,28,14132,2,2235,30,,0,11,268,,2,16367
9/28/2021 11:00,Frederick,117,166560,155,157425,5,17536,160,,0,344,4009,,10,174961
9/28/2021 11:00,Garrett,24,12159,27,11185,4,980,31,,0,16,272,,0,12165
9/28/2021 11:00,Harford,115,147708,146,138631,12,13552,158,,0,368,2972,,5,152183
9/28/2021 11:00,Howard,125,236083,164,224742,5,14539,169,,0,826,7091,2,17,239281
9/28/2021 11:00,Kent,7,11101,15,10457,1,986,16,,0,8,248,,0,11443
9/28/2021 11:00,Montgomery,591,767418,566,720739,29,49298,595,,0,2086,27401,4,65,770037
9/28/2021 11:00,Prince Georges,931,561163,1108,510537,21,33214,1129,,0,974,9041,,16,543751
9/28/2021 11:00,Queen Annes,13,29172,21,27400,1,2720,22,,0,52,633,,1,30120
9/28/2021 11:00,Somerset,13,10483,12,9384,2,1161,14,,0,23,197,,1,10545
9/28/2021 11:00,St. Marys,70,59611,78,55407,3,3601,81,,0,76,2608,,1,59008
9/28/2021 11:00,Talbot,13,22738,16,21294,,2981,16,,0,59,734,,3,24275
9/28/2021 11:00,Unknown,560,362824,326,297361,16,35035,342,,0,288,4073,,10,332396
